candidate_row_index,ground_truth_class,origin_group,source_experiment,source_role,source_session_id,source_capture_id,source_row_index,source_row_identity,adapted_artifact,adapted_artifact_sha256,historical_source_csv,historical_source_csv_sha256,raw_extraction,raw_extraction_sha256,pcap,pcap_sha256,transformation
0,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,0,082f633dc693d9ffd991061d0766c9ced2856d71b395f8621d4b87e22410b5c9,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
26,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,66,529e3b93b73f0cc6b7cd5a0c2867064ddd62af3cb9e8fb31a9e1796635e16e72,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
27,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,68,bcfaf79d8d94683c765664673c269c95d8dde74a13fb559afcf825bfe21744a1,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
28,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,70,29ae936da7d61d2ff161d8a6aeb00e9b7e9e909a5d5be54d4f11d86ada31c946,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
29,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,71,99f397c6355e39f668fbff697838afafc24e10366673c449bba80a720f53ee21,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
30,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,73,57ee23c8affcdb9ba2873e8e77236067be02c93365dcbe8e851e7d2698059e55,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
31,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,76,b02012288a6538c723277c03af7637d92a907e45c965505c7c8efd45db4cae3f,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
32,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,79,cefc5842f1f04bc14f7cd52874b58387bcb35b8a5c33f03e1f438a4ea1a4cde5,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
33,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,80,fa2873299ed206c7c5e780cf8f2b289763bd6b656340095d2238a94910a9187c,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
34,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,81,5c5b74b97551c31ee0f15e82104d3036e161b16d9e15e0b2c694d718b6d6ce6e,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
35,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,82,6a7dd64ddbacfbc1142ea3ab3d262117a5045b1938eedb0ac5421cfc2d958a66,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
36,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,84,fd265d4d5c1685148b4fea68f4afacc08749d34a201ec61c3ab4bb7ad6dc2db0,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
37,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,89,da6a2f938dd9609f3f6056c259907ba2c43dbea9e0253d752e4a9767bc50a03b,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
38,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,90,35897c4f879d943f47205229a2df2545144f699a5769c57645ed71e0578769fe,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
39,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,95,5ef41288eaa8a489a6afdf9a6305d7aeb933cab847046f1c12f30d85fd411e41,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
40,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,96,dea270489b61fc8e489837ebd3c10a962c03b0b11619d7620fa052d8d625eccc,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
41,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,99,032df41cc332bc81d9b76a5ffd41eb7a225f52beddfbd116e247ef656ceb3270,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
42,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,102,7b07a7e2b87d47dfe0a931c2fac922409629a6a55fb6c0b8b653e0a5ce7548c4,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
43,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,103,75165f9ed0c93a0e68a09d920bf417e77c5a664840074ba6333794cbbd9e1225,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
44,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,107,b78fe2c7f129cea3fa25779d84726f771b4df680a9f4c2b29482119c7c4d079b,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
45,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,110,1413e339ce17e7f0d712a4e0ccd747f577bf9d6d7bac16dcef2e36c6c7abca52,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
46,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,112,0abc2a06c091aa499002668ba857d84247ace67aa51acc927d5f8e265e80a59d,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
47,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,115,08d8af37117ce44d22209e3b3b6bf0ab33ba75f14ced04bbb337e3bba0cfb63d,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
48,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,119,262c1a8c01aefe4b588cfcb5844e9a2ac9203f85505ff4c3023f1c509f5ef52e,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
49,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,122,5416bfb84150db1648c467554bf06b0f08556776c4f3b29bcd4529d3ad06092e,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
50,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,123,42bf3fae6ca0748d1f0ca1ca39678ab61e6a1c43ee9eff7fbfa10100840d4645,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
51,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,124,fd5446d28ed51721f1f7c83d7f89aa5d54a44c8cf0d66bcaaad69073ce0ab4ca,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
52,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,127,a42a33fbbec5740d6a90f2f632e6e5730d65767574a8798ae5d0663c27df9432,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
